node_id,baseline_status_85a5c9a,terminal_status_8546184,transition,classification
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[01_orthopedics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[02_cardiology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[03_respiratory],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[04_gastroenterology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[05_oncology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[06_obstetrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[07_pediatrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[08_general_surgery],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[09_complex_comorbidity],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[10_negation_and_history],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[11_conflicting_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_not_empty[12_incomplete_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[01_orthopedics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[02_cardiology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[03_respiratory],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[04_gastroenterology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[05_oncology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[06_obstetrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[07_pediatrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[08_general_surgery],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[09_complex_comorbidity],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[10_negation_and_history],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[11_conflicting_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestInputLength::test_input_under_max_length[12_incomplete_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestNegationDistribution::test_fixture_10_negated_facts_populated,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestNegationDistribution::test_fixture_10_negation_density,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityReport::test_all_required_fields_present,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityReport::test_all_synthetic_tagged,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityReport::test_total_fixtures_12,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityReport::test_zero_issues,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_nine_scoring_eligible,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[01_orthopedics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[02_cardiology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[03_respiratory],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[04_gastroenterology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[05_oncology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[06_obstetrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[07_pediatrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[08_general_surgery],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[09_complex_comorbidity],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[10_negation_and_history],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[11_conflicting_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_scoring_flag[12_incomplete_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestQualityScoringFlag::test_three_not_scoring,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[01_orthopedics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[02_cardiology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[03_respiratory],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[04_gastroenterology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[05_oncology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[06_obstetrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[07_pediatrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[08_general_surgery],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[09_complex_comorbidity],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[10_negation_and_history],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[11_conflicting_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_fixture_id_matches_filename[12_incomplete_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[01_orthopedics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[02_cardiology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[03_respiratory],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[04_gastroenterology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[05_oncology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[06_obstetrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[07_pediatrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[08_general_surgery],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[09_complex_comorbidity],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[10_negation_and_history],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[11_conflicting_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestRequiredFields::test_required_fields_present[12_incomplete_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[01_orthopedics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[02_cardiology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[03_respiratory],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[04_gastroenterology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[05_oncology],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[06_obstetrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[07_pediatrics],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[08_general_surgery],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[09_complex_comorbidity],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[10_negation_and_history],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[11_conflicting_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_b2_fixtures_quality.py::TestSyntheticTag::test_synthetic_tag[12_incomplete_documentation],PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_assert_case_consistent_detects_zero_gap_n_query,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_derive_case_state_auto_pass,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_derive_case_state_inconsistent,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_derive_case_state_pending_review,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_localize_drops_orphan_queries,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_localize_placeholder_ids,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_localize_preserves_already_scoped_ids,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate1_data_consistency.py::test_persist_case_localizes_ids_real_db,FAILED,PASSED,FAILED_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_apply_necessity_drops_unnecessary,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_apply_necessity_preserves_all_when_necessary,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_nq001_chart_already_has_diagnosis_type,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_nq001_chart_does_not_answer,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_nq002_family_history_only_soft_flag,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_nq004_pathogen_already_cultured,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_nq005_redundant_topic_dropped,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_overquery_guard_does_not_trigger_at_4,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate2_necessity.py::test_overquery_guard_triggers_at_5_queries,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_apply_single_dimension_drops_multi_dim_preserves_single,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_apply_single_dimension_preserves_all_when_single_dim,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_axis_keywords_covers_all_9_axes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_detect_axes_correlation_is_single_axis,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_detect_axes_empty_returns_empty_set,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_detect_axes_grading_and_staging_unify_to_severity,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_detect_axes_multi_axis,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_detect_axes_single_keyword,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_nlq011_five_options_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_nlq011_six_options_blocks,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_nlq011_three_options_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd001_baseline_c03_q1_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd001_baseline_c05_q2_drops,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd001_baseline_c10_q2_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd001_topic_single_axis_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd001_topic_two_axes_drops,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd002_baseline_c03_q2_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd002_text_two_axes_far_apart_passes,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd002_text_two_axes_in_same_clause_drops,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd003_cluster_does_not_trigger_at_2,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate3_single_dimension.py::test_sd003_cluster_triggers_at_3_queries_same_axis,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_apply_drops_blocked_queries_keeps_passing,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_apply_handles_empty_case_gracefully,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_apply_keeps_review_required_queries_flagged,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_001_block_when_quote_not_in_chart,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_001_pass_when_quote_verbatim_in_chart,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_002_passes_when_span_matches,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_002_skips_when_no_span_provided,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_003_blocks_empty_document_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_004_accepts_generic_chart_document_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_004_blocks_when_document_id_not_in_case,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_004_passes_when_document_id_in_case_documents,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_005_blocks_negated_facts,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_005_passes_positive_assertion,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_006_blocks_pmh_as_current,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_006_passes_current_active_section,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_007_blocks_inferred_mislabelled_as_direct,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_007_passes_when_inferred_correctly_labelled,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_008_blocks_critical_claim_with_no_evidence,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_008_passes_when_critical_claim_rescued_by_direct_evidence,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_cea_009_review_required_when_critical_only_inferred,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_extract_claims_degraded_on_llm_failure,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_h36_cea_001_fuzzy_match_minor_punctuation_difference,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_h36_cea_001_fuzzy_match_partial_word,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_h36_cea_001_still_blocks_unrelated_quote,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_h36_cea_005_negation_still_blocks_with_fuzzy_location,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_claim_evidence.py::test_returns_degraded_when_no_claims,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_c09_empty_chart_blocks_with_insufficient_substrate,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_degraded_on_llm_failure_returns_pass,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_empty_query_text_returns_degraded_without_llm_call,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_malformed_llm_response_returns_degraded,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_pass_when_query_is_necessary_and_answerable,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_provider_metadata_captured,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_redundant_query_blocks,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_symptom_only_returns_review_required,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate4_semantic_necessity.py::test_unknown_verdict_normalizes_to_pass,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_blank_chart_treated_as_empty,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_phase5_d_p05_gate5_expert_router.py::test_c09_empty_chart_all_four_experts_skipped_not_needed,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
